section_id,document_number,sentence
694fb81aaedc69db48c74455,123/2024/NĐ-CP,Hành vi chuyển đất trồng lúa sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74455,123/2024/NĐ-CP,000
694fb81aaedc69db48c74455,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c74455,123/2024/NĐ-CP,000
694fb81aaedc69db48c74455,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c74457,123/2024/NĐ-CP,000
694fb81aaedc69db48c74457,123/2024/NĐ-CP,000 đồng đến 30
694fb81aaedc69db48c74457,123/2024/NĐ-CP,000
694fb81aaedc69db48c74457,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c74458,123/2024/NĐ-CP,Hành vi chuyển đất trồng lúa sang đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74458,123/2024/NĐ-CP,000
694fb81aaedc69db48c74458,123/2024/NĐ-CP,000 đồng đến 50
694fb81aaedc69db48c74458,123/2024/NĐ-CP,000
694fb81aaedc69db48c74458,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,01 héc ta đến dưới 0,03 héc ta"
694fb81aaedc69db48c74459,123/2024/NĐ-CP,000
694fb81aaedc69db48c74459,123/2024/NĐ-CP,000 đồng đến 100
694fb81aaedc69db48c74459,123/2024/NĐ-CP,000
694fb81aaedc69db48c74459,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c7445a,123/2024/NĐ-CP,Hình thức và mức phạt tiền áp dụng cho hành vi chuyển đất này được quy định cụ thể
694fb81aaedc69db48c7445a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7445a,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c7445a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,Hành vi chuyển đất trồng lúa sang đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000 đồng đến 200
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000 đồng đến 200
694fb81aaedc69db48c7445b,123/2024/NĐ-CP,000
694fb81aaedc69db48c74462,123/2024/NĐ-CP,Hành vi chuyển đất rừng đặc dụng sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74462,123/2024/NĐ-CP,Hành vi chuyển đất rừng phòng hộ sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74462,123/2024/NĐ-CP,Hành vi chuyển đất rừng sản xuất sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74462,123/2024/NĐ-CP,000
694fb81aaedc69db48c74462,123/2024/NĐ-CP,000 đồng đến 3
694fb81aaedc69db48c74462,123/2024/NĐ-CP,000
694fb81aaedc69db48c74462,123/2024/NĐ-CP,"000 đồng đối với diện tích đất dưới 0,5 héc ta"
694fb81aaedc69db48c74463,123/2024/NĐ-CP,Hành vi chuyển đất rừng đặc dụng sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74463,123/2024/NĐ-CP,Hành vi chuyển đất rừng phòng hộ sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74463,123/2024/NĐ-CP,Hành vi chuyển đất rừng sản xuất sang loại đất khác trong nhóm đất nông nghiệp bị xử phạt
694fb81aaedc69db48c74463,123/2024/NĐ-CP,000
694fb81aaedc69db48c74463,123/2024/NĐ-CP,000 đồng đến 5
694fb81aaedc69db48c74463,123/2024/NĐ-CP,000
694fb81aaedc69db48c74463,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 01 héc ta đến dưới 02 héc ta
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 01 héc ta đến dưới 02 héc ta
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000
694fb81aaedc69db48c74464,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 01 héc ta đến dưới 02 héc ta
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đến 30
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 02 héc ta trở lên
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đến 30
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 02 héc ta trở lên
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đến 30
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000
694fb81aaedc69db48c74465,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 02 héc ta trở lên
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000 đồng đến 5
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,"000 đồng đối với diện tích đất dưới 0,05 héc ta"
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000 đồng đến 5
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,"000 đồng đối với diện tích đất dưới 0,05 héc ta"
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000 đồng đến 5
694fb81aaedc69db48c74467,123/2024/NĐ-CP,000
694fb81aaedc69db48c74467,123/2024/NĐ-CP,"000 đồng đối với diện tích đất dưới 0,05 héc ta"
694fb81aaedc69db48c74468,123/2024/NĐ-CP,"Hành vi chuyển đất rừng đặc dụng, đất rừng phòng hộ, đất rừng sản xuất sang đất phi nông nghiệp (không phải là đất ở) thuộc địa giới hành chính của xã bị xử phạt"
694fb81aaedc69db48c74468,123/2024/NĐ-CP,000
694fb81aaedc69db48c74468,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c74468,123/2024/NĐ-CP,000
694fb81aaedc69db48c74468,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,05 héc ta đến dưới 0,1 héc ta"
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c74469,123/2024/NĐ-CP,000
694fb81aaedc69db48c74469,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,Hành vi chuyển đất rừng đặc dụng sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,Hành vi chuyển đất rừng phòng hộ sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,Hành vi chuyển đất rừng sản xuất sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,000 đồng đến 50
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446a,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,Hành vi chuyển đất rừng đặc dụng sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,Hành vi chuyển đất rừng phòng hộ sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,Hành vi chuyển đất rừng sản xuất sang đất phi nông nghiệp không phải là đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,000 đồng đến 100
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446b,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 01 héc ta đến dưới 02 héc ta
694fb81aaedc69db48c7446c,123/2024/NĐ-CP,"Hành vi chuyển đất rừng đặc dụng, đất rừng phòng hộ, đất rừng sản xuất sang đất phi nông nghiệp (không phải là đất ở) thuộc địa giới hành chính của xã bị xử phạt"
694fb81aaedc69db48c7446c,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446c,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c7446c,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446c,123/2024/NĐ-CP,000 đồng đối với diện tích đất từ 02 héc ta trở lên
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ dưới 0,02 héc ta"
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ dưới 0,02 héc ta"
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446e,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ dưới 0,02 héc ta"
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000 đồng đến 50
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,02 héc ta đến dưới 0,05 héc ta"
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000 đồng đến 50
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,02 héc ta đến dưới 0,05 héc ta"
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000 đồng đến 50
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,000
694fb81aaedc69db48c7446f,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,02 héc ta đến dưới 0,05 héc ta"
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000 đồng đến 100
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,05 héc ta đến dưới 0,1 héc ta"
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000 đồng đến 100
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,05 héc ta đến dưới 0,1 héc ta"
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000 đồng đến 100
694fb81aaedc69db48c74470,123/2024/NĐ-CP,000
694fb81aaedc69db48c74470,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,05 héc ta đến dưới 0,1 héc ta"
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000 đồng đến 150
694fb81aaedc69db48c74471,123/2024/NĐ-CP,000
694fb81aaedc69db48c74471,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c74472,123/2024/NĐ-CP,Hành vi chuyển đất rừng đặc dụng sang đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74472,123/2024/NĐ-CP,Hành vi chuyển đất rừng phòng hộ sang đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74472,123/2024/NĐ-CP,Hành vi chuyển đất rừng sản xuất sang đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000 đồng đến 200
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000 đồng đến 200
694fb81aaedc69db48c74472,123/2024/NĐ-CP,000
694fb81aaedc69db48c74479,123/2024/NĐ-CP,Hành vi chuyển đất nông nghiệp không phải là đất trồng lúa và không phải là đất lâm nghiệp sang đất phi nông nghiệp không phải đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c74479,123/2024/NĐ-CP,000
694fb81aaedc69db48c74479,123/2024/NĐ-CP,000 đồng đến 5
694fb81aaedc69db48c74479,123/2024/NĐ-CP,000
694fb81aaedc69db48c74479,123/2024/NĐ-CP,"000 đồng đối với diện tích đất dưới 0,05 héc ta"
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,Hành vi chuyển đất nông nghiệp không phải là đất trồng lúa sang đất phi nông nghiệp không phải đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,Hành vi chuyển đất không phải là đất lâm nghiệp sang đất phi nông nghiệp không phải đất ở thuộc địa giới hành chính của xã bị xử phạt
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000 đồng
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000 đồng đến 10
694fb81aaedc69db48c7447a,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000 đồng đến 20
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,000
694fb81aaedc69db48c7447b,123/2024/NĐ-CP,"000 đồng đối với diện tích đất từ 0,1 héc ta đến dưới 0,5 héc ta"
694fb81aaedc69db48c7447c,123/2024/NĐ-CP,"Hành vi chuyển đất nông nghiệp không phải là đất trồng lúa, không phải là đất lâm nghiệp sang đất phi nông nghiệp (không phải đất ở) thuộc địa giới hành chính của xã bị xử phạt"
